31.217, 1.6297934441213107, -8.084866468583675, 12.302564944740153, 78.68044797680295, 10
31.711, 4.175605308500388, -7.468687514033001, 14.149231527189214, 79.17778779450727, 10
31.067, 7.312989832595404, -7.1558846966956375, 14.511780901942819, 80.19956945461698, 10
30.065, 8.625646893291908, -5.121614908344753, 14.777635778781503, 80.00104108058385, 10
29.465, 10.290554731435245, -3.049013857070717, 15.28888318991434, 64.80313477472328, 10
28.925, 12.272488269280734, -3.6012553285065008, 15.658346519274554, 61.097546571976224, 10
29.648, 12.424360321473541, 0.011617457091399608, 15.265588790424022, 63.987791914778605, 10
29.150, 12.621484728886625, 7.191774392700941, 15.788480460832169, 66.10549623978426, 10
28.460, 22.16702856369027, 9.060509041342934, 17.075017030133566, 67.67901254987177, 10
102.180, 24.955820212815752, 12.434677917428422, 16.903229612834494, 67.82594645971976, 10
92.435, 24.3833151146111, 14.564836499311953, 17.443675882320274, 69.5598353302313, 10
84.873, 25.862566020732412, 13.883078124106033, 18.625132469912423, 71.15055509391146, 10
79.094, 25.8037819461317, 13.81345163037675, 18.117014827316787, 72.58220288122362, 10
74.256, 25.629997158111937, 13.569469104701712, 17.29707158634335, 73.810246329365, 10
71.655, 25.957107332410633, 13.470763952473298, 17.949232559577144, 73.52537554258234, 10
68.346, 25.042715280488252, 14.16764360118201, 19.382331281641406, 74.1151456806318, 10
64.341, 24.58239979639547, 14.492637482822053, 19.221570680949796, 59.77780693674444, 10
60.797, 23.019764212360318, 12.004912196078308, 13.697765261206467, 61.712114155157906, 10
58.212, 23.305699879036375, -4.195579023529518, 14.34721950431659, 64.11782581656519, 10
55.946, 8.271833187836037, -1.9738233189787644, 14.146014037401413, 66.22252675139218, 10
50.159, 11.362232286634853, 0.6905919799520766, 13.572071974320613, 68.75137297735186, 10
53.352, 12.934800266762576, 2.6050492654733515, 12.874205436229213, 70.27184007522106, 10
49.094, 10.54241914118522, 4.690698185079864, 12.850521156342555, 71.97267804572094, 10
46.953, 12.499166238055711, 5.600749245692758, 14.309974535213795, 73.26167397741258, 10
44.060, 12.991007856008382, 7.9912237716729315, 13.749856202571536, 73.84759449175924, 10
42.363, 15.125973004473474, 8.81298051538476, 13.185310142753943, 75.61393394368223, 10
41.259, 15.53645262710305, 9.673440705604527, 12.223921985621407, 61.85199109876456, 10
39.419, 14.75753263911802, 9.722580151527591, 3.501529787059269, 63.97173704383315, 10
40.240, 15.507054100480943, 12.063508949561646, 4.717310874287407, 65.728409493296, 10
38.442, 16.54426077834494, -3.840644143196714, 8.47085451213339, 67.46051359891146, 10
39.603, 68.85137316204889, -1.1104258827231956, 10.247395434546423, 69.2611655357236, 10
38.654, 70.83986221947036, 1.7698474747798927, 13.93144709988299, 71.36526876237103, 10
40.338, 68.94268918433652, 4.241214375653552, 14.799291400883702, 72.53368694107898, 10
58.414, 65.90556312304572, 7.553356674351933, 14.673757865190936, 75.3380105546634, 10
54.858, 61.721600217334554, 9.083735292631024, 15.618469990759753, 76.35091279590036, 10
53.290, 56.08240722856814, 11.669867257873417, 15.803875738936526, 77.17186547235428, 10
50.186, 53.424715956260776, 12.305078334283879, 16.1520595936143, 77.69918441962434, 10
49.750, 49.70312348151382, 13.84380127008626, 14.95443605183529, 78.89904619744213, 10
47.121, 46.293250693802, 14.382498066154557, 14.541410029069343, 79.49540531396165, 10
44.393, 42.92216738266356, 16.196995512286353, 14.713642652536036, 79.94146917816988, 10
45.805, 40.371708886155446, 15.412460796222554, 14.566454211458257, 64.44732226035289, 10
43.087, 38.80157096457287, 16.64044548583107, 15.038380218883859, 64.67566695739453, 10
40.701, 36.90493035163206, 16.778598739445766, 6.82025648270976, 66.93612223967705, 10
41.939, 37.736415338446875, 34.73260699736932, 8.429439625647575, 69.27272979592912, 10
40.696, 19.929806771635157, 32.578027616313705, 10.240341816928971, 69.19985242073182, 10
25.434, 21.431331588977137, 32.02901606347354, 10.480043898972339, 70.67547157426303, 10
26.687, 20.96951711139811, 35.28215841317014, 11.390830717866315, 72.0337485926609, 10
25.881, 21.037400565093463, 32.77042608833664, 12.603395997728036, 72.98421988724095, 10
26.123, 21.400693475617082, 28.636240622360123, 13.301847606746442, 73.68854515126412, 10
26.521, 21.848536215967464, 27.75613304364059, 13.870014494423446, 75.25925107569815, 10
27.243, 21.52631995700808, 28.112387871144666, 13.867628429596486, 94.56299629779865, 10
25.958, 21.115446203065513, 26.61983040271152, 5.887458993230247, 92.65614721746934, 10
27.099, 20.564341143198526, 28.41938582397883, 7.438822984017113, 92.17899403418394, 10
29.334, 23.694720215691856, 11.604919769053476, 8.865270355945071, 91.68911660878753, 10
29.170, 6.929643798518278, 14.785087132807465, 9.665556507163751, 91.21800714571097, 10
28.841, 9.368547550534581, 13.839545452493754, 13.558890966337486, 90.21983280476624, 10
34.105, 11.08004444383277, 13.713832665486136, 13.587617254319124, 89.38191545835555, 10
35.458, 11.048963076372571, 16.380910937399058, 13.88544893548062, 89.38328435208044, 10
33.956, 14.163846988515534, 16.424138524977835, 14.365035910064426, 88.3872636091801, 10
34.780, 13.945264487466178, 22.02348291423829, 13.587872978398645, 88.21611966584452, 10
32.984, 14.957331445312963, 21.20025550193534, 14.15765710913021, 87.51813407288643, 10
35.416, 16.47258731177068, 20.76154863306049, 14.791341947667735, 88.3707162699934, 10
35.006, 15.116537371802403, 22.66341574777642, 6.446823137516349, 88.14078750013692, 10
37.720, 17.58290561264414, 19.66081043673504, 7.519173790797679, 87.05747798089246, 10
37.019, 17.264175490940165, 2.9969271952593406, 8.907366301827802, 86.80777413884717, 10
34.153, 28.460834864923065, 4.922509201008131, 8.978168133183484, 86.25062309858882, 10
